geo_type,region,trans_type,sub_region,country,date,dir_request
city,San Antonio,walking,Texas,United States,2020-04-08,59.44
city,San Antonio,walking,Texas,United States,2020-04-09,57.28
city,San Antonio,walking,Texas,United States,2020-04-10,64.76
city,San Antonio,walking,Texas,United States,2020-04-11,58.92
city,San Antonio,walking,Texas,United States,2020-04-12,41.47
city,San Antonio,walking,Texas,United States,2020-04-13,60.69
city,San Antonio,walking,Texas,United States,2020-04-14,59.17
city,San Antonio,walking,Texas,United States,2020-04-15,66.09
city,San Antonio,walking,Texas,United States,2020-04-16,63.85
city,San Antonio,walking,Texas,United States,2020-04-17,66.23
city,San Antonio,walking,Texas,United States,2020-04-18,61.31
city,San Antonio,walking,Texas,United States,2020-04-19,54.35
city,San Antonio,walking,Texas,United States,2020-04-20,68.14
city,San Antonio,walking,Texas,United States,2020-04-21,63.88
city,San Antonio,walking,Texas,United States,2020-04-22,66.89
city,San Antonio,walking,Texas,United States,2020-04-23,69.4
city,San Antonio,walking,Texas,United States,2020-04-24,75.97
city,San Antonio,walking,Texas,United States,2020-04-25,72.13
city,San Antonio,walking,Texas,United States,2020-04-26,59.08
city,San Antonio,walking,Texas,United States,2020-04-27,67.04
city,San Antonio,walking,Texas,United States,2020-04-28,68.31
city,San Antonio,walking,Texas,United States,2020-04-29,74.29
city,San Antonio,walking,Texas,United States,2020-04-30,75.59
city,San Antonio,walking,Texas,United States,2020-05-01,87.02
city,San Antonio,walking,Texas,United States,2020-05-02,83.1
city,San Antonio,walking,Texas,United States,2020-05-03,62.45
city,San Antonio,walking,Texas,United States,2020-05-04,77.9
city,San Antonio,walking,Texas,United States,2020-05-05,81.4
city,San Antonio,walking,Texas,United States,2020-05-06,79.01
city,San Antonio,walking,Texas,United States,2020-05-07,82.69
city,San Antonio,walking,Texas,United States,2020-05-08,95.81
city,San Antonio,walking,Texas,United States,2020-05-09,94.65
city,San Antonio,walking,Texas,United States,2020-05-10,68.67
city,San Antonio,walking,Texas,United States,2020-05-11,NA
city,San Antonio,walking,Texas,United States,2020-05-12,NA
city,San Antonio,walking,Texas,United States,2020-05-13,91.74
city,San Antonio,walking,Texas,United States,2020-05-14,100.24
city,San Antonio,walking,Texas,United States,2020-05-15,111.11
city,San Antonio,walking,Texas,United States,2020-05-16,112.4
city,San Antonio,walking,Texas,United States,2020-05-17,88.08
city,San Antonio,walking,Texas,United States,2020-05-18,101.83
city,San Antonio,walking,Texas,United States,2020-05-19,104.21
city,San Antonio,walking,Texas,United States,2020-05-20,107.23
city,San Antonio,walking,Texas,United States,2020-05-21,110.89
city,San Antonio,walking,Texas,United States,2020-05-22,133.31
city,San Antonio,walking,Texas,United States,2020-05-23,134.91
city,San Antonio,walking,Texas,United States,2020-05-24,102.45
city,San Antonio,walking,Texas,United States,2020-05-25,91.51
city,San Antonio,walking,Texas,United States,2020-05-26,113.92
city,San Antonio,walking,Texas,United States,2020-05-27,117.03
city,San Antonio,walking,Texas,United States,2020-05-28,114.1
city,San Antonio,walking,Texas,United States,2020-05-29,142.07
city,San Antonio,walking,Texas,United States,2020-05-30,166.63
city,San Antonio,walking,Texas,United States,2020-05-31,102.09
city,San Antonio,walking,Texas,United States,2020-06-01,116.22
city,San Antonio,walking,Texas,United States,2020-06-02,119.6
city,San Antonio,walking,Texas,United States,2020-06-03,127
city,San Antonio,walking,Texas,United States,2020-06-04,129.7
city,San Antonio,walking,Texas,United States,2020-06-05,149.65
city,San Antonio,walking,Texas,United States,2020-06-06,145.37
city,San Antonio,walking,Texas,United States,2020-06-07,108.08
city,San Antonio,walking,Texas,United States,2020-06-08,125.57
city,San Antonio,walking,Texas,United States,2020-06-09,125.08
city,San Antonio,walking,Texas,United States,2020-06-10,126.56
city,San Antonio,walking,Texas,United States,2020-06-11,130.54
city,San Antonio,walking,Texas,United States,2020-06-12,157.29
city,San Antonio,walking,Texas,United States,2020-06-13,165.38
city,San Antonio,walking,Texas,United States,2020-06-14,114.89
city,San Antonio,walking,Texas,United States,2020-06-15,125.88
city,San Antonio,walking,Texas,United States,2020-06-16,124.65
city,San Antonio,walking,Texas,United States,2020-06-17,124.05
city,San Antonio,walking,Texas,United States,2020-06-18,130.54
city,San Antonio,walking,Texas,United States,2020-06-19,156.99
city,San Antonio,walking,Texas,United States,2020-06-20,160.65
city,San Antonio,walking,Texas,United States,2020-06-21,103.11
city,San Antonio,walking,Texas,United States,2020-06-22,119.81
city,San Antonio,walking,Texas,United States,2020-06-23,121.12
city,San Antonio,walking,Texas,United States,2020-06-24,131.59
city,San Antonio,walking,Texas,United States,2020-06-25,132.84
city,San Antonio,walking,Texas,United States,2020-06-26,144.07
city,San Antonio,walking,Texas,United States,2020-06-27,146.15
city,San Antonio,walking,Texas,United States,2020-06-28,101.34
city,San Antonio,walking,Texas,United States,2020-06-29,117.19
city,San Antonio,walking,Texas,United States,2020-06-30,125.18
city,San Antonio,walking,Texas,United States,2020-07-01,129.43
city,San Antonio,walking,Texas,United States,2020-07-02,132.63
city,San Antonio,walking,Texas,United States,2020-07-03,142.85
city,San Antonio,walking,Texas,United States,2020-07-04,120.24
city,San Antonio,walking,Texas,United States,2020-07-05,103.23
city,San Antonio,walking,Texas,United States,2020-07-06,120.3
city,San Antonio,walking,Texas,United States,2020-07-07,124.67
city,San Antonio,walking,Texas,United States,2020-07-08,125.57
city,San Antonio,walking,Texas,United States,2020-07-09,131.67
city,San Antonio,walking,Texas,United States,2020-07-10,150.46
city,San Antonio,walking,Texas,United States,2020-07-11,141.99
city,San Antonio,walking,Texas,United States,2020-07-12,109.87
city,San Antonio,walking,Texas,United States,2020-07-13,123.08
city,San Antonio,walking,Texas,United States,2020-07-14,124.44
city,San Antonio,walking,Texas,United States,2020-07-15,125.53
city,San Antonio,walking,Texas,United States,2020-07-16,129.69
city,San Antonio,walking,Texas,United States,2020-07-17,149.68
city,San Antonio,walking,Texas,United States,2020-07-18,152.69
city,San Antonio,walking,Texas,United States,2020-07-19,108.77
city,San Antonio,walking,Texas,United States,2020-07-20,127.95
city,San Antonio,walking,Texas,United States,2020-07-21,127.62
city,San Antonio,walking,Texas,United States,2020-07-22,130.92
city,San Antonio,walking,Texas,United States,2020-07-23,135.63
city,San Antonio,walking,Texas,United States,2020-07-24,157.99
city,San Antonio,walking,Texas,United States,2020-07-25,158.44
city,San Antonio,walking,Texas,United States,2020-07-26,112.35
city,San Antonio,walking,Texas,United States,2020-07-27,125.65
city,San Antonio,walking,Texas,United States,2020-07-28,132.26
city,San Antonio,walking,Texas,United States,2020-07-29,129.43
city,San Antonio,walking,Texas,United States,2020-07-30,139.09
city,San Antonio,walking,Texas,United States,2020-07-31,155.21
city,San Antonio,walking,Texas,United States,2020-08-01,172.39
city,San Antonio,walking,Texas,United States,2020-08-02,115.35
city,San Antonio,walking,Texas,United States,2020-08-03,128.78
city,San Antonio,walking,Texas,United States,2020-08-04,139.99
city,San Antonio,walking,Texas,United States,2020-08-05,136.81
city,San Antonio,walking,Texas,United States,2020-08-06,140.87
city,San Antonio,walking,Texas,United States,2020-08-07,170.38
city,San Antonio,walking,Texas,United States,2020-08-08,181
city,San Antonio,walking,Texas,United States,2020-08-09,124.22
city,San Antonio,walking,Texas,United States,2020-08-10,135.94
city,San Antonio,walking,Texas,United States,2020-08-11,133.49
city,San Antonio,walking,Texas,United States,2020-08-12,136.43
city,San Antonio,walking,Texas,United States,2020-08-13,140.55
city,San Antonio,walking,Texas,United States,2020-08-14,168.71
city,San Antonio,walking,Texas,United States,2020-08-15,184.34
city,San Antonio,walking,Texas,United States,2020-08-16,125.72
city,San Antonio,walking,Texas,United States,2020-08-17,126.01
city,San Antonio,walking,Texas,United States,2020-08-18,132.81
city,San Antonio,walking,Texas,United States,2020-08-19,134.33
city,San Antonio,walking,Texas,United States,2020-08-20,139.95
city,San Antonio,walking,Texas,United States,2020-08-21,179.34
city,San Antonio,walking,Texas,United States,2020-08-22,185.68
city,San Antonio,walking,Texas,United States,2020-08-23,128.42
city,San Antonio,walking,Texas,United States,2020-08-24,129.68
city,San Antonio,walking,Texas,United States,2020-08-25,149.37
city,San Antonio,walking,Texas,United States,2020-08-26,189.99
city,San Antonio,walking,Texas,United States,2020-08-27,180.4
city,San Antonio,walking,Texas,United States,2020-08-28,182.4
city,San Antonio,walking,Texas,United States,2020-08-29,188.46
city,San Antonio,walking,Texas,United States,2020-08-30,120.07
city,San Antonio,walking,Texas,United States,2020-08-31,126.58
city,San Antonio,walking,Texas,United States,2020-09-01,128.86
city,San Antonio,walking,Texas,United States,2020-09-02,130.78
city,San Antonio,walking,Texas,United States,2020-09-03,138.72
city,San Antonio,walking,Texas,United States,2020-09-04,177.3
city,San Antonio,walking,Texas,United States,2020-09-05,229.48
city,San Antonio,walking,Texas,United States,2020-09-06,191.5
city,San Antonio,walking,Texas,United States,2020-09-07,131.77
city,San Antonio,walking,Texas,United States,2020-09-08,127.52
city,San Antonio,walking,Texas,United States,2020-09-09,120.82
city,San Antonio,walking,Texas,United States,2020-09-10,135.15
city,San Antonio,walking,Texas,United States,2020-09-11,173.43
city,San Antonio,walking,Texas,United States,2020-09-12,196.63
city,San Antonio,walking,Texas,United States,2020-09-13,121.81
city,San Antonio,walking,Texas,United States,2020-09-14,133.28
city,San Antonio,walking,Texas,United States,2020-09-15,136.05
city,San Antonio,walking,Texas,United States,2020-09-16,133.5
city,San Antonio,walking,Texas,United States,2020-09-17,141.47
city,San Antonio,walking,Texas,United States,2020-09-18,181.57
city,San Antonio,walking,Texas,United States,2020-09-19,211.42
city,San Antonio,walking,Texas,United States,2020-09-20,132.27
city,San Antonio,walking,Texas,United States,2020-09-21,122.52
city,San Antonio,walking,Texas,United States,2020-09-22,134.22
city,San Antonio,walking,Texas,United States,2020-09-23,131.81
city,San Antonio,walking,Texas,United States,2020-09-24,139.03
city,San Antonio,walking,Texas,United States,2020-09-25,180.5
city,San Antonio,walking,Texas,United States,2020-09-26,205.12
city,San Antonio,walking,Texas,United States,2020-09-27,122.33
city,San Antonio,walking,Texas,United States,2020-09-28,122.26
city,San Antonio,walking,Texas,United States,2020-09-29,122.03
city,San Antonio,walking,Texas,United States,2020-09-30,127.39
city,San Antonio,walking,Texas,United States,2020-10-01,135.33
city,San Antonio,walking,Texas,United States,2020-10-02,175.51
city,San Antonio,walking,Texas,United States,2020-10-03,210.06
city,San Antonio,walking,Texas,United States,2020-10-04,129.76
city,San Antonio,walking,Texas,United States,2020-10-05,128.12
city,San Antonio,walking,Texas,United States,2020-10-06,124.28
city,San Antonio,walking,Texas,United States,2020-10-07,125.66
city,San Antonio,walking,Texas,United States,2020-10-08,138.69
city,San Antonio,walking,Texas,United States,2020-10-09,192.22
city,San Antonio,walking,Texas,United States,2020-10-10,226.73
city,San Antonio,walking,Texas,United States,2020-10-11,146.54
city,San Antonio,walking,Texas,United States,2020-10-12,133.49
city,San Antonio,walking,Texas,United States,2020-10-13,131.24
city,San Antonio,walking,Texas,United States,2020-10-14,131.23
city,San Antonio,walking,Texas,United States,2020-10-15,137.97
city,San Antonio,walking,Texas,United States,2020-10-16,187.18
city,San Antonio,walking,Texas,United States,2020-10-17,228.83
city,San Antonio,walking,Texas,United States,2020-10-18,135.15
city,San Antonio,walking,Texas,United States,2020-10-19,127.84
city,San Antonio,walking,Texas,United States,2020-10-20,128.37
city,San Antonio,walking,Texas,United States,2020-10-21,131.41
city,San Antonio,walking,Texas,United States,2020-10-22,139.27
city,San Antonio,walking,Texas,United States,2020-10-23,181.22
city,San Antonio,walking,Texas,United States,2020-10-24,228.73
city,San Antonio,walking,Texas,United States,2020-10-25,132.84
city,San Antonio,walking,Texas,United States,2020-10-26,117.81
city,San Antonio,walking,Texas,United States,2020-10-27,116.44
city,San Antonio,walking,Texas,United States,2020-10-28,125.31
city,San Antonio,walking,Texas,United States,2020-10-29,139.53
city,San Antonio,walking,Texas,United States,2020-10-30,186.94
city,San Antonio,walking,Texas,United States,2020-10-31,227.46
city,San Antonio,walking,Texas,United States,2020-11-01,130.09
city,San Antonio,walking,Texas,United States,2020-11-02,121.42
city,San Antonio,walking,Texas,United States,2020-11-03,121.54
city,San Antonio,walking,Texas,United States,2020-11-04,116.99
city,San Antonio,walking,Texas,United States,2020-11-05,126.19
city,San Antonio,walking,Texas,United States,2020-11-06,164.68
city,San Antonio,walking,Texas,United States,2020-11-07,192.02
city,San Antonio,walking,Texas,United States,2020-11-08,121.12
city,San Antonio,walking,Texas,United States,2020-11-09,117.68
city,San Antonio,walking,Texas,United States,2020-11-10,119.68
city,San Antonio,walking,Texas,United States,2020-11-11,131.35
city,San Antonio,walking,Texas,United States,2020-11-12,114.79
city,San Antonio,walking,Texas,United States,2020-11-13,170.71
city,San Antonio,walking,Texas,United States,2020-11-14,197.74
city,San Antonio,walking,Texas,United States,2020-11-15,119.88
city,San Antonio,walking,Texas,United States,2020-11-16,116.82
city,San Antonio,walking,Texas,United States,2020-11-17,120.77
city,San Antonio,walking,Texas,United States,2020-11-18,122.68
city,San Antonio,walking,Texas,United States,2020-11-19,127.56
city,San Antonio,walking,Texas,United States,2020-11-20,165.95
city,San Antonio,walking,Texas,United States,2020-11-21,192.71
city,San Antonio,walking,Texas,United States,2020-11-22,131.91
city,San Antonio,walking,Texas,United States,2020-11-23,140.66
city,San Antonio,walking,Texas,United States,2020-11-24,144.4
city,San Diego,driving,California,United States,2020-01-13,100
city,San Diego,driving,California,United States,2020-01-14,108.21
city,San Diego,driving,California,United States,2020-01-15,112.17
city,San Diego,driving,California,United States,2020-01-16,113.81
city,San Diego,driving,California,United States,2020-01-17,128.94
city,San Diego,driving,California,United States,2020-01-18,121.41
city,San Diego,driving,California,United States,2020-01-19,94.84
city,San Diego,driving,California,United States,2020-01-20,103.63
city,San Diego,driving,California,United States,2020-01-21,111.58
city,San Diego,driving,California,United States,2020-01-22,111.84
city,San Diego,driving,California,United States,2020-01-23,118.84
city,San Diego,driving,California,United States,2020-01-24,134.33
city,San Diego,driving,California,United States,2020-01-25,123.03
city,San Diego,driving,California,United States,2020-01-26,89.8
city,San Diego,driving,California,United States,2020-01-27,104.33
city,San Diego,driving,California,United States,2020-01-28,111.78
city,San Diego,driving,California,United States,2020-01-29,111.35
city,San Diego,driving,California,United States,2020-01-30,116.45
city,San Diego,driving,California,United States,2020-01-31,141.59
city,San Diego,driving,California,United States,2020-02-01,123.78
city,San Diego,driving,California,United States,2020-02-02,82.64
city,San Diego,driving,California,United States,2020-02-03,104.08
city,San Diego,driving,California,United States,2020-02-04,112.88
city,San Diego,driving,California,United States,2020-02-05,115.55
city,San Diego,driving,California,United States,2020-02-06,119.83
city,San Diego,driving,California,United States,2020-02-07,133.03
city,San Diego,driving,California,United States,2020-02-08,127.89
city,San Diego,driving,California,United States,2020-02-09,89.12
city,San Diego,driving,California,United States,2020-02-10,104.72
city,San Diego,driving,California,United States,2020-02-11,115.29
city,San Diego,driving,California,United States,2020-02-12,117.77
city,San Diego,driving,California,United States,2020-02-13,129.08
city,San Diego,driving,California,United States,2020-02-14,153.56
city,San Diego,driving,California,United States,2020-02-15,133.09
city,San Diego,driving,California,United States,2020-02-16,110.1
city,San Diego,driving,California,United States,2020-02-17,112.88
city,San Diego,driving,California,United States,2020-02-18,116.69
city,San Diego,driving,California,United States,2020-02-19,117.73
city,San Diego,driving,California,United States,2020-02-20,121.61
city,San Diego,driving,California,United States,2020-02-21,140.89
city,San Diego,driving,California,United States,2020-02-22,123.96
city,San Diego,driving,California,United States,2020-02-23,101.59
city,San Diego,driving,California,United States,2020-02-24,112.51
city,San Diego,driving,California,United States,2020-02-25,117.8
city,San Diego,driving,California,United States,2020-02-26,118.63
city,San Diego,driving,California,United States,2020-02-27,121.25
city,San Diego,driving,California,United States,2020-02-28,140.93
city,San Diego,driving,California,United States,2020-02-29,133.11
city,San Diego,driving,California,United States,2020-03-01,94.61
city,San Diego,driving,California,United States,2020-03-02,110.27
city,San Diego,driving,California,United States,2020-03-03,119.33
city,San Diego,driving,California,United States,2020-03-04,115.52
city,San Diego,driving,California,United States,2020-03-05,120.55
city,San Diego,driving,California,United States,2020-03-06,138.74
city,San Diego,driving,California,United States,2020-03-07,128.41
city,San Diego,driving,California,United States,2020-03-08,99.6
city,San Diego,driving,California,United States,2020-03-09,110.33
city,San Diego,driving,California,United States,2020-03-10,110.85
city,San Diego,driving,California,United States,2020-03-11,110.92
city,San Diego,driving,California,United States,2020-03-12,105.37
city,San Diego,driving,California,United States,2020-03-13,107.55
city,San Diego,driving,California,United States,2020-03-14,89.84
city,San Diego,driving,California,United States,2020-03-15,70.2
city,San Diego,driving,California,United States,2020-03-16,79.33
city,San Diego,driving,California,United States,2020-03-17,71.75
city,San Diego,driving,California,United States,2020-03-18,61.84
city,San Diego,driving,California,United States,2020-03-19,60.73
city,San Diego,driving,California,United States,2020-03-20,57.27
city,San Diego,driving,California,United States,2020-03-21,49.51
city,San Diego,driving,California,United States,2020-03-22,38.56
city,San Diego,driving,California,United States,2020-03-23,46.11
city,San Diego,driving,California,United States,2020-03-24,47.23
city,San Diego,driving,California,United States,2020-03-25,45.93
city,San Diego,driving,California,United States,2020-03-26,45.86
city,San Diego,driving,California,United States,2020-03-27,51.51
city,San Diego,driving,California,United States,2020-03-28,45.19
city,San Diego,driving,California,United States,2020-03-29,37.1
city,San Diego,driving,California,United States,2020-03-30,47.61
city,San Diego,driving,California,United States,2020-03-31,46.93
city,San Diego,driving,California,United States,2020-04-01,47.59
city,San Diego,driving,California,United States,2020-04-02,47.41
city,San Diego,driving,California,United States,2020-04-03,53.35
city,San Diego,driving,California,United States,2020-04-04,44.98
city,San Diego,driving,California,United States,2020-04-05,34.8
city,San Diego,driving,California,United States,2020-04-06,41.44
city,San Diego,driving,California,United States,2020-04-07,41.51
city,San Diego,driving,California,United States,2020-04-08,42.91
city,San Diego,driving,California,United States,2020-04-09,43.28
city,San Diego,driving,California,United States,2020-04-10,48.63
city,San Diego,driving,California,United States,2020-04-11,48.75
city,San Diego,driving,California,United States,2020-04-12,31.06
city,San Diego,driving,California,United States,2020-04-13,45.65
city,San Diego,driving,California,United States,2020-04-14,49.2
city,San Diego,driving,California,United States,2020-04-15,52.27
city,San Diego,driving,California,United States,2020-04-16,52.3
city,San Diego,driving,California,United States,2020-04-17,58.03
city,San Diego,driving,California,United States,2020-04-18,51.71
city,San Diego,driving,California,United States,2020-04-19,41.69
city,San Diego,driving,California,United States,2020-04-20,52.11
city,San Diego,driving,California,United States,2020-04-21,52.54
city,San Diego,driving,California,United States,2020-04-22,54.12
city,San Diego,driving,California,United States,2020-04-23,56.19
city,San Diego,driving,California,United States,2020-04-24,62.48
city,San Diego,driving,California,United States,2020-04-25,58.45
city,San Diego,driving,California,United States,2020-04-26,47.34
city,San Diego,driving,California,United States,2020-04-27,56.58
city,San Diego,driving,California,United States,2020-04-28,58.87
city,San Diego,driving,California,United States,2020-04-29,60.59
city,San Diego,driving,California,United States,2020-04-30,63.66
city,San Diego,driving,California,United States,2020-05-01,72.65
city,San Diego,driving,California,United States,2020-05-02,68.5
city,San Diego,driving,California,United States,2020-05-03,56.22
city,San Diego,driving,California,United States,2020-05-04,64.02
city,San Diego,driving,California,United States,2020-05-05,66.47
city,San Diego,driving,California,United States,2020-05-06,65.92
city,San Diego,driving,California,United States,2020-05-07,67.63
city,San Diego,driving,California,United States,2020-05-08,78.35
city,San Diego,driving,California,United States,2020-05-09,75.69
city,San Diego,driving,California,United States,2020-05-10,58.37
city,San Diego,driving,California,United States,2020-05-11,NA
city,San Diego,driving,California,United States,2020-05-12,NA
city,San Diego,driving,California,United States,2020-05-13,71.28
city,San Diego,driving,California,United States,2020-05-14,74.31
city,San Diego,driving,California,United States,2020-05-15,86.58
city,San Diego,driving,California,United States,2020-05-16,85.02
city,San Diego,driving,California,United States,2020-05-17,68.41
city,San Diego,driving,California,United States,2020-05-18,75.91
city,San Diego,driving,California,United States,2020-05-19,79.09
city,San Diego,driving,California,United States,2020-05-20,80.47
city,San Diego,driving,California,United States,2020-05-21,84.51
city,San Diego,driving,California,United States,2020-05-22,98.02
city,San Diego,driving,California,United States,2020-05-23,93.31
city,San Diego,driving,California,United States,2020-05-24,80.75
city,San Diego,driving,California,United States,2020-05-25,77.27
city,San Diego,driving,California,United States,2020-05-26,85.49
city,San Diego,driving,California,United States,2020-05-27,87.31
city,San Diego,driving,California,United States,2020-05-28,88.87
city,San Diego,driving,California,United States,2020-05-29,99.85
city,San Diego,driving,California,United States,2020-05-30,102.9
city,San Diego,driving,California,United States,2020-05-31,83.06
city,San Diego,driving,California,United States,2020-06-01,86.16
city,San Diego,driving,California,United States,2020-06-02,86.52
city,San Diego,driving,California,United States,2020-06-03,90.08
city,San Diego,driving,California,United States,2020-06-04,92.31
city,San Diego,driving,California,United States,2020-06-05,102.04
city,San Diego,driving,California,United States,2020-06-06,103.86
city,San Diego,driving,California,United States,2020-06-07,87.06
city,San Diego,driving,California,United States,2020-06-08,94.51
city,San Diego,driving,California,United States,2020-06-09,98.33
city,San Diego,driving,California,United States,2020-06-10,99.49
city,San Diego,driving,California,United States,2020-06-11,102.53
city,San Diego,driving,California,United States,2020-06-12,117.54
city,San Diego,driving,California,United States,2020-06-13,117.96
city,San Diego,driving,California,United States,2020-06-14,97.07
city,San Diego,driving,California,United States,2020-06-15,100.23
city,San Diego,driving,California,United States,2020-06-16,102.89
city,San Diego,driving,California,United States,2020-06-17,104.33
city,San Diego,driving,California,United States,2020-06-18,106.54
city,San Diego,driving,California,United States,2020-06-19,123.12
city,San Diego,driving,California,United States,2020-06-20,119.33
city,San Diego,driving,California,United States,2020-06-21,89.63
city,San Diego,driving,California,United States,2020-06-22,104.24
city,San Diego,driving,California,United States,2020-06-23,106.86
city,San Diego,driving,California,United States,2020-06-24,107.1
city,San Diego,driving,California,United States,2020-06-25,110.9
city,San Diego,driving,California,United States,2020-06-26,125.52
city,San Diego,driving,California,United States,2020-06-27,123.52
city,San Diego,driving,California,United States,2020-06-28,98.93
city,San Diego,driving,California,United States,2020-06-29,104.05
city,San Diego,driving,California,United States,2020-06-30,108.89
city,San Diego,driving,California,United States,2020-07-01,112.67
city,San Diego,driving,California,United States,2020-07-02,122.04
city,San Diego,driving,California,United States,2020-07-03,127.73
city,San Diego,driving,California,United States,2020-07-04,99.62
city,San Diego,driving,California,United States,2020-07-05,98.31
city,San Diego,driving,California,United States,2020-07-06,108.79
city,San Diego,driving,California,United States,2020-07-07,108.63
city,San Diego,driving,California,United States,2020-07-08,109.74
city,San Diego,driving,California,United States,2020-07-09,113.95
city,San Diego,driving,California,United States,2020-07-10,126.48
city,San Diego,driving,California,United States,2020-07-11,124.07
city,San Diego,driving,California,United States,2020-07-12,102.63
city,San Diego,driving,California,United States,2020-07-13,108.25
city,San Diego,driving,California,United States,2020-07-14,109.1
city,San Diego,driving,California,United States,2020-07-15,109.24
city,San Diego,driving,California,United States,2020-07-16,110.83
city,San Diego,driving,California,United States,2020-07-17,126.23
city,San Diego,driving,California,United States,2020-07-18,123.7
city,San Diego,driving,California,United States,2020-07-19,102.03
city,San Diego,driving,California,United States,2020-07-20,107.19
city,San Diego,driving,California,United States,2020-07-21,109.48
city,San Diego,driving,California,United States,2020-07-22,110.12
city,San Diego,driving,California,United States,2020-07-23,113.66
city,San Diego,driving,California,United States,2020-07-24,128.11
city,San Diego,driving,California,United States,2020-07-25,126.17
city,San Diego,driving,California,United States,2020-07-26,104.64
city,San Diego,driving,California,United States,2020-07-27,108.14
city,San Diego,driving,California,United States,2020-07-28,110.36
city,San Diego,driving,California,United States,2020-07-29,113.43
city,San Diego,driving,California,United States,2020-07-30,117.72
city,San Diego,driving,California,United States,2020-07-31,136.39
city,San Diego,driving,California,United States,2020-08-01,134.56
city,San Diego,driving,California,United States,2020-08-02,109.69
city,San Diego,driving,California,United States,2020-08-03,113.27
city,San Diego,driving,California,United States,2020-08-04,113.63
city,San Diego,driving,California,United States,2020-08-05,116.27
city,San Diego,driving,California,United States,2020-08-06,119.33
city,San Diego,driving,California,United States,2020-08-07,136.59
city,San Diego,driving,California,United States,2020-08-08,134.9
city,San Diego,driving,California,United States,2020-08-09,111.64
city,San Diego,driving,California,United States,2020-08-10,114.21
city,San Diego,driving,California,United States,2020-08-11,114.82
city,San Diego,driving,California,United States,2020-08-12,117.69
city,San Diego,driving,California,United States,2020-08-13,120.56
city,San Diego,driving,California,United States,2020-08-14,139.5
city,San Diego,driving,California,United States,2020-08-15,140.84
city,San Diego,driving,California,United States,2020-08-16,115.22
city,San Diego,driving,California,United States,2020-08-17,113.28
city,San Diego,driving,California,United States,2020-08-18,116.89
city,San Diego,driving,California,United States,2020-08-19,116.63
city,San Diego,driving,California,United States,2020-08-20,120.91
city,San Diego,driving,California,United States,2020-08-21,140.01
city,San Diego,driving,California,United States,2020-08-22,143.85
city,San Diego,driving,California,United States,2020-08-23,116.42
city,San Diego,driving,California,United States,2020-08-24,110.34
city,San Diego,driving,California,United States,2020-08-25,111.35
city,San Diego,driving,California,United States,2020-08-26,112.86
city,San Diego,driving,California,United States,2020-08-27,117.2
city,San Diego,driving,California,United States,2020-08-28,137.7
city,San Diego,driving,California,United States,2020-08-29,141.54
city,San Diego,driving,California,United States,2020-08-30,113.76
city,San Diego,driving,California,United States,2020-08-31,109.46
city,San Diego,driving,California,United States,2020-09-01,112.05
city,San Diego,driving,California,United States,2020-09-02,112.79
city,San Diego,driving,California,United States,2020-09-03,122.47
city,San Diego,driving,California,United States,2020-09-04,145.95
city,San Diego,driving,California,United States,2020-09-05,151.3
city,San Diego,driving,California,United States,2020-09-06,133.22
city,San Diego,driving,California,United States,2020-09-07,115.94
city,San Diego,driving,California,United States,2020-09-08,112.36
city,San Diego,driving,California,United States,2020-09-09,114.44
city,San Diego,driving,California,United States,2020-09-10,115.66
city,San Diego,driving,California,United States,2020-09-11,133.68
city,San Diego,driving,California,United States,2020-09-12,139.35
city,San Diego,driving,California,United States,2020-09-13,107.83
city,San Diego,driving,California,United States,2020-09-14,109.56
city,San Diego,driving,California,United States,2020-09-15,112.95
city,San Diego,driving,California,United States,2020-09-16,112.55
city,San Diego,driving,California,United States,2020-09-17,118.56
city,San Diego,driving,California,United States,2020-09-18,137.1
city,San Diego,driving,California,United States,2020-09-19,140.56
city,San Diego,driving,California,United States,2020-09-20,109.08
city,San Diego,driving,California,United States,2020-09-21,105.88
city,San Diego,driving,California,United States,2020-09-22,107.59
city,San Diego,driving,California,United States,2020-09-23,108.57
city,San Diego,driving,California,United States,2020-09-24,111.66
city,San Diego,driving,California,United States,2020-09-25,133.05
city,San Diego,driving,California,United States,2020-09-26,135.29
city,San Diego,driving,California,United States,2020-09-27,106.25
city,San Diego,driving,California,United States,2020-09-28,104.49
city,San Diego,driving,California,United States,2020-09-29,105.82
city,San Diego,driving,California,United States,2020-09-30,109.18
city,San Diego,driving,California,United States,2020-10-01,111.67
city,San Diego,driving,California,United States,2020-10-02,131.09
city,San Diego,driving,California,United States,2020-10-03,133.8
city,San Diego,driving,California,United States,2020-10-04,104.85
city,San Diego,driving,California,United States,2020-10-05,103.97
city,San Diego,driving,California,United States,2020-10-06,104.38
city,San Diego,driving,California,United States,2020-10-07,107.23
city,San Diego,driving,California,United States,2020-10-08,110.01
city,San Diego,driving,California,United States,2020-10-09,130.27
city,San Diego,driving,California,United States,2020-10-10,134.99
city,San Diego,driving,California,United States,2020-10-11,104.97
city,San Diego,driving,California,United States,2020-10-12,105.03
city,San Diego,driving,California,United States,2020-10-13,104.56
city,San Diego,driving,California,United States,2020-10-14,108.4
city,San Diego,driving,California,United States,2020-10-15,113.25
city,San Diego,driving,California,United States,2020-10-16,133.4
city,San Diego,driving,California,United States,2020-10-17,132.97
city,San Diego,driving,California,United States,2020-10-18,104.14
